gid,tag_label
00e3f429-3cbc-330f-8cfd-ea840dfd2bfc,alternative pop/rock
00e3f429-3cbc-330f-8cfd-ea840dfd2bfc,brit pop
01f2fd5f-6cb7-4d13-bb11-f134cb1e20c5,arena rock
01757e34-a22c-495b-9262-72719ea2c180,alternative pop/rock
01ea03b1-ba51-3227-8437-05ec7140c65f,big band
01fd8d2c-7aab-34aa-9331-b8f80a2bb9f9,thrash metal
01757e34-a22c-495b-9262-72719ea2c180,rap and hip hop
01fd8d2c-7aab-34aa-9331-b8f80a2bb9f9,speed/thrash metal
00e3f429-3cbc-330f-8cfd-ea840dfd2bfc,british trad rock
01757e34-a22c-495b-9262-72719ea2c180,emo
01757e34-a22c-495b-9262-72719ea2c180,now music uk
01757e34-a22c-495b-9262-72719ea2c180,punk pop
01fd8d2c-7aab-34aa-9331-b8f80a2bb9f9,00s
4cc0e14e-6ea6-305d-9d81-97f9ffc9ce16,dirty rap
00e3f429-3cbc-330f-8cfd-ea840dfd2bfc,britpop
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,dance pop
08de3e21-dabf-3a49-8def-85e665e67fb5,rap
08de3e21-dabf-3a49-8def-85e665e67fb5,east coast rap
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,house
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,dance
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,pop rock
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,country
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,soul
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,vocal
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,disco
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,soft rock
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,ballad
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,funk
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,classic rock
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,electronic
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,folk
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,pop
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,rock
017385ca-de84-30bc-9c23-2910494ac423,hard rock
017385ca-de84-30bc-9c23-2910494ac423,heavy metal
017385ca-de84-30bc-9c23-2910494ac423,arena rock
017385ca-de84-30bc-9c23-2910494ac423,rock
017385ca-de84-30bc-9c23-2910494ac423,pop/rock
0a417e87-112e-39f7-b436-9455fa6ecc72,punk/new wave
0353723e-801f-3b2a-b954-df0307f7b32d,disco
0353723e-801f-3b2a-b954-df0307f7b32d,hard rock
0353723e-801f-3b2a-b954-df0307f7b32d,new wave
0353723e-801f-3b2a-b954-df0307f7b32d,alternative
0353723e-801f-3b2a-b954-df0307f7b32d,pop rock
0353723e-801f-3b2a-b954-df0307f7b32d,rock
08de3e21-dabf-3a49-8def-85e665e67fb5,70cbfe87-6a2e-98aa-b7df-33b0a5326b0c
11fd8e6a-ab14-3fd1-867a-b95205ab0ed9,roots reggae
0353723e-801f-3b2a-b954-df0307f7b32d,power pop
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,now music uk
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,rhythm & blues
017385ca-de84-30bc-9c23-2910494ac423,hair metal
0353723e-801f-3b2a-b954-df0307f7b32d,rock_rnb swing_jazz
0353723e-801f-3b2a-b954-df0307f7b32d,club-house
d93f14a3-8808-3e4c-aa0f-424f2a775010,doowop
07c6506a-4474-3dcf-86cc-bcfdcaf28c85,funk / soul
017385ca-de84-30bc-9c23-2910494ac423,glam metal
00e9a3d2-ff71-38fa-98fb-043249f1c7b3,holiday
0353723e-801f-3b2a-b954-df0307f7b32d,rock/pop
01a33b23-02a3-38b9-8ba6-a45ebb17074d,pop
01a33b23-02a3-38b9-8ba6-a45ebb17074d,r&b
01a33b23-02a3-38b9-8ba6-a45ebb17074d,adult contemporary
01a33b23-02a3-38b9-8ba6-a45ebb17074d,dance-pop
01a33b23-02a3-38b9-8ba6-a45ebb17074d,urban
01f4ed20-b3d9-351f-8aca-35b15b7e5e5c,pop/rock
01f4ed20-b3d9-351f-8aca-35b15b7e5e5c,electronic
01f4ed20-b3d9-351f-8aca-35b15b7e5e5c,club/dance
0806bd9d-f0b8-3064-bd8e-f1ba0cf799de,electro
125efd5e-5cb1-3882-9bcf-661688658a34,disco
1d48d31e-c363-41c9-9755-361139b43c12,pop/rock
1d48d31e-c363-41c9-9755-361139b43c12,heavy metal
1d48d31e-c363-41c9-9755-361139b43c12,alternative metal
1d48d31e-c363-41c9-9755-361139b43c12,death metal
1d48d31e-c363-41c9-9755-361139b43c12,scandinavian metal
1d48d31e-c363-41c9-9755-361139b43c12,speed/thrash metal
1d48d31e-c363-41c9-9755-361139b43c12,country metal
125efd5e-5cb1-3882-9bcf-661688658a34,top 40
00024b08-7e17-3939-8b31-463f5d15342d,world hits/pop hits/pop
1d48d31e-c363-41c9-9755-361139b43c12,progressive metal
00c5af74-dbf3-32c5-8e0e-b93a293d0e49,soundtrack
23179f51-9c9e-3d25-824b-ab2a4c874827,indie
02bbc20a-62ef-3745-870e-bde0347a50d2,dance rnb female vocalists pop guilty pleasure female sexy hip-hop
02bbc20a-62ef-3745-870e-bde0347a50d2,pop
02bbc20a-62ef-3745-870e-bde0347a50d2,r b
02bbc20a-62ef-3745-870e-bde0347a50d2,hip-hop
0653bb95-c12a-3394-97b0-328222999413,folk-rock
00c5af74-dbf3-32c5-8e0e-b93a293d0e49,blues rock
02208fa0-784a-3162-8b4a-6b6b5167661a,rock
00c5af74-dbf3-32c5-8e0e-b93a293d0e49,rock
04726475-fada-483a-b6d0-4d70fa1e902e,rock
1bc7b8f1-f6cc-3465-b3ac-3ffbc94263ed,country
1bc7b8f1-f6cc-3465-b3ac-3ffbc94263ed,contemporary country
02208fa0-784a-3162-8b4a-6b6b5167661a,pop/rock
02208fa0-784a-3162-8b4a-6b6b5167661a,indie rock
02208fa0-784a-3162-8b4a-6b6b5167661a,alternative/indie rock
02208fa0-784a-3162-8b4a-6b6b5167661a,alternative pop/rock
02bbc20a-62ef-3745-870e-bde0347a50d2,r&b
02bbc20a-62ef-3745-870e-bde0347a50d2,urban
00c5af74-dbf3-32c5-8e0e-b93a293d0e49,blues
03dae584-cb55-3790-a1e6-a07cba5f60d9,pop/rock
03dae584-cb55-3790-a1e6-a07cba5f60d9,indie rock
03dae584-cb55-3790-a1e6-a07cba5f60d9,alternative/indie rock
03dae584-cb55-3790-a1e6-a07cba5f60d9,alternative pop/rock
02208fa0-784a-3162-8b4a-6b6b5167661a,alternative
02bbc20a-62ef-3745-870e-bde0347a50d2,soul and r b
02208fa0-784a-3162-8b4a-6b6b5167661a,britannique
05f91511-f46b-3164-a616-802ea9c95526,disco
05f91511-f46b-3164-a616-802ea9c95526,soundtrack
05f91511-f46b-3164-a616-802ea9c95526,downtempo
05f91511-f46b-3164-a616-802ea9c95526,electronic
05f91511-f46b-3164-a616-802ea9c95526,country rock
05f91511-f46b-3164-a616-802ea9c95526,blues rock
05f91511-f46b-3164-a616-802ea9c95526,movie soundtrack
05f91511-f46b-3164-a616-802ea9c95526,instrumental
05f91511-f46b-3164-a616-802ea9c95526,rock
05f91511-f46b-3164-a616-802ea9c95526,hip-hop
05f91511-f46b-3164-a616-802ea9c95526,folk rock
02208fa0-784a-3162-8b4a-6b6b5167661a,alternative rock
43160938-dd66-4587-9999-3fb1462120fc,house
77126845-d5c8-4ce0-82d5-37fe7f7ac9f9,soft rock
77126845-d5c8-4ce0-82d5-37fe7f7ac9f9,pop/rock
77126845-d5c8-4ce0-82d5-37fe7f7ac9f9,progressive rock
77126845-d5c8-4ce0-82d5-37fe7f7ac9f9,prog-rock
0091a161-d17e-3b7e-b756-8737925141e1,country
057c33d2-dc66-3622-aabe-805ba3ac0935,deep house
02bbc20a-62ef-3745-870e-bde0347a50d2,soul and reggae
05f91511-f46b-3164-a616-802ea9c95526,film
05f91511-f46b-3164-a616-802ea9c95526,japanese
05f91511-f46b-3164-a616-802ea9c95526,tarantino
05f91511-f46b-3164-a616-802ea9c95526,stage screen
02208fa0-784a-3162-8b4a-6b6b5167661a,alternative punk
02bbc20a-62ef-3745-870e-bde0347a50d2,urban crossover
04726475-fada-483a-b6d0-4d70fa1e902e,math rock
155b0bfa-dd89-3dd3-8862-0b5e7efed3eb,00s
05f91511-f46b-3164-a616-802ea9c95526,thug rap
05f91511-f46b-3164-a616-802ea9c95526,general film music
05f91511-f46b-3164-a616-802ea9c95526,rock and roll
05f91511-f46b-3164-a616-802ea9c95526,j-rock
05f91511-f46b-3164-a616-802ea9c95526,score
05f91511-f46b-3164-a616-802ea9c95526,japanese music
1bc7b8f1-f6cc-3465-b3ac-3ffbc94263ed,neo-traditionalist country
02bbc20a-62ef-3745-870e-bde0347a50d2,pop-rap
1dc1255e-19ca-33e2-9d6c-d3507371b9d3,rock / pop/rock
05f91511-f46b-3164-a616-802ea9c95526,revenge
05f91511-f46b-3164-a616-802ea9c95526,singer-songwriter
05f91511-f46b-3164-a616-802ea9c95526,kill bill
02bbc20a-62ef-3745-870e-bde0347a50d2,europop
66ae15a2-e3ba-34ea-b500-dd15d17100f8,soundtrack
022137b2-1795-397b-8692-5ddae61c26c1,trance
25cb6b96-160c-34e1-913c-d3eeec26be41,hip hop rap
59078706-656f-36db-92c4-fb1fdd4f47d1,pop/rock
59078706-656f-36db-92c4-fb1fdd4f47d1,post-grunge
0ad37614-42b8-320a-b6aa-21c801d12eb8,progressive rock
015c9590-395f-4099-8fee-3d89e7e502f1,electronic
015c9590-395f-4099-8fee-3d89e7e502f1,electro
015c9590-395f-4099-8fee-3d89e7e502f1,trance
015c9590-395f-4099-8fee-3d89e7e502f1,house
0ad37614-42b8-320a-b6aa-21c801d12eb8,pop/rock
0ad37614-42b8-320a-b6aa-21c801d12eb8,r&b
0ad37614-42b8-320a-b6aa-21c801d12eb8,art rock
0ad37614-42b8-320a-b6aa-21c801d12eb8,contemporary pop/rock
0ad37614-42b8-320a-b6aa-21c801d12eb8,hard rock
0ad37614-42b8-320a-b6aa-21c801d12eb8,blue-eyed soul
0ad37614-42b8-320a-b6aa-21c801d12eb8,soft rock
0ad37614-42b8-320a-b6aa-21c801d12eb8,soul
0ad37614-42b8-320a-b6aa-21c801d12eb8,singer/songwriter
0ad37614-42b8-320a-b6aa-21c801d12eb8,album rock
0b0b492f-897a-36c8-93c5-b312ea2313e5,folk
015c9590-395f-4099-8fee-3d89e7e502f1,dance
99b80a43-0bcc-42b7-bf14-b73828ab0084,electronic
02315856-e633-3ed7-9512-d23baa856446,electronic
99b80a43-0bcc-42b7-bf14-b73828ab0084,hip hop
02315856-e633-3ed7-9512-d23baa856446,hip hop
99b80a43-0bcc-42b7-bf14-b73828ab0084,electro
02315856-e633-3ed7-9512-d23baa856446,electro
99b80a43-0bcc-42b7-bf14-b73828ab0084,pop
02315856-e633-3ed7-9512-d23baa856446,pop
0706daf6-de36-47c9-b134-52605bac3522,alternative metal
25cb6b96-160c-34e1-913c-d3eeec26be41,hip hop
99b80a43-0bcc-42b7-bf14-b73828ab0084,dance-pop
02315856-e633-3ed7-9512-d23baa856446,dance-pop
038f35d9-d836-3913-b51f-56c987f294fb,folk-rock
038f35d9-d836-3913-b51f-56c987f294fb,folk
038f35d9-d836-3913-b51f-56c987f294fb,folk rock
24481529-1f13-3626-aaab-d313d0a2210d,electronica
24481529-1f13-3626-aaab-d313d0a2210d,breakbeat
015c9590-395f-4099-8fee-3d89e7e502f1,euro house
0ad37614-42b8-320a-b6aa-21c801d12eb8,power pop
1ddbfc3b-b4ff-3a83-81f3-4583b2d90d4f,alternative ccm
1ddbfc3b-b4ff-3a83-81f3-4583b2d90d4f,ccm
1ddbfc3b-b4ff-3a83-81f3-4583b2d90d4f,christian rock
1ddbfc3b-b4ff-3a83-81f3-4583b2d90d4f,religious/gospel/contemporary christian/christian rock/ccm
0ad37614-42b8-320a-b6aa-21c801d12eb8,proto-punk
1ddbfc3b-b4ff-3a83-81f3-4583b2d90d4f,gospel
99b80a43-0bcc-42b7-bf14-b73828ab0084,hip-house
02315856-e633-3ed7-9512-d23baa856446,hip-house
99b80a43-0bcc-42b7-bf14-b73828ab0084,hip house
02315856-e633-3ed7-9512-d23baa856446,hip house
015c9590-395f-4099-8fee-3d89e7e502f1,hard trance
1ddbfc3b-b4ff-3a83-81f3-4583b2d90d4f,religious
1ddbfc3b-b4ff-3a83-81f3-4583b2d90d4f,contemporary christian
99b80a43-0bcc-42b7-bf14-b73828ab0084,gabber
02315856-e633-3ed7-9512-d23baa856446,gabber
99b80a43-0bcc-42b7-bf14-b73828ab0084,pop rap
02315856-e633-3ed7-9512-d23baa856446,pop rap
99b80a43-0bcc-42b7-bf14-b73828ab0084,electro house
02315856-e633-3ed7-9512-d23baa856446,electro house
99b80a43-0bcc-42b7-bf14-b73828ab0084,v a
02315856-e633-3ed7-9512-d23baa856446,v a
99b80a43-0bcc-42b7-bf14-b73828ab0084,hardcore
02315856-e633-3ed7-9512-d23baa856446,hardcore
0077ab57-b0d3-3c67-8d52-bd7aa4940b56,instrumental rock
238f629f-2509-3f2e-a9f2-814779ce1365,soul
874dbf7b-0705-3d8f-a894-dc45d78033f9,electronic
15713175-953e-3475-aa69-b344ec12edc9,folk metal
4cc7ca21-0a1b-3356-8555-813028b92933,country
093b4089-1f39-320b-90b5-a856c3dc6ba6,new wave
02af0c8f-f518-46f8-a42c-d8bcabc84e60,pop/rock
02af0c8f-f518-46f8-a42c-d8bcabc84e60,punk rock
02af0c8f-f518-46f8-a42c-d8bcabc84e60,punk/new wave
02af0c8f-f518-46f8-a42c-d8bcabc84e60,punk
02af0c8f-f518-46f8-a42c-d8bcabc84e60,britannique
668d11b0-ccf2-3eda-8381-683e25ca7cd7,pop/rock
668d11b0-ccf2-3eda-8381-683e25ca7cd7,contemporary pop/rock
668d11b0-ccf2-3eda-8381-683e25ca7cd7,adult alternative pop/rock
668d11b0-ccf2-3eda-8381-683e25ca7cd7,rock
668d11b0-ccf2-3eda-8381-683e25ca7cd7,hard rock
668d11b0-ccf2-3eda-8381-683e25ca7cd7,post-grunge
668d11b0-ccf2-3eda-8381-683e25ca7cd7,alternative/indie rock
02af0c8f-f518-46f8-a42c-d8bcabc84e60,british punk
06cda686-fd4a-4a6f-a00c-7e3ab6fec9ad,pop rock
010a290f-c7d3-30a1-b8a3-b020c3d73474,hip-hop
06834541-9e33-4343-b59e-d9a6db06d18d,rock
06cda686-fd4a-4a6f-a00c-7e3ab6fec9ad,rock
00c7feed-c59d-3a39-b5d3-0566b190be41,alternative rock
0fe745ae-7488-47d5-b08d-0048d2ca520c,pop/rock
19fc9391-d1ef-3510-b324-25331e050395,smooth jazz
19fc9391-d1ef-3510-b324-25331e050395,pop rock
19fc9391-d1ef-3510-b324-25331e050395,latin
19fc9391-d1ef-3510-b324-25331e050395,art rock
06cda686-fd4a-4a6f-a00c-7e3ab6fec9ad,pop
0350385e-30b4-3735-aa0f-d2e9ffd24c6b,album rock
0350385e-30b4-3735-aa0f-d2e9ffd24c6b,metal
0350385e-30b4-3735-aa0f-d2e9ffd24c6b,rock
0350385e-30b4-3735-aa0f-d2e9ffd24c6b,pop/rock
0350385e-30b4-3735-aa0f-d2e9ffd24c6b,hard rock
0350385e-30b4-3735-aa0f-d2e9ffd24c6b,neo-classical metal
21bde076-4627-35de-aaf1-7c0f23977e46,indie rock
00c7feed-c59d-3a39-b5d3-0566b190be41,brit pop
06834541-9e33-4343-b59e-d9a6db06d18d,psychedelic rock
05a4f6ca-e411-319a-9709-65239a168fa3,electronic
19fc9391-d1ef-3510-b324-25331e050395,c’était mieux avant
0350385e-30b4-3735-aa0f-d2e9ffd24c6b,heavy metal
4c4d6476-cdfd-421f-865a-5ad8d003396b,hip-hop/rap
02c36e88-a274-33c7-8338-13c39d5bb99b,hard rock
02c36e88-a274-33c7-8338-13c39d5bb99b,rock
02c36e88-a274-33c7-8338-13c39d5bb99b,classic rock
03ecb21f-5dc7-3b7e-acce-aa5724db227d,rock
0350385e-30b4-3735-aa0f-d2e9ffd24c6b,bootleg
19fc9391-d1ef-3510-b324-25331e050395,chanson
0350385e-30b4-3735-aa0f-d2e9ffd24c6b,british metal
06834541-9e33-4343-b59e-d9a6db06d18d,acid rock
02c36e88-a274-33c7-8338-13c39d5bb99b,rock and roll
03ecb21f-5dc7-3b7e-acce-aa5724db227d,covered by 3
00c7feed-c59d-3a39-b5d3-0566b190be41,britpop
eeda43aa-0d58-3270-8f91-9cc33a15ba22,soul
016418f2-bfd6-4b48-8822-dc698c719037,rock
030d4104-2019-30d6-be41-046bbf41f782,rock
016418f2-bfd6-4b48-8822-dc698c719037,alternative rock
016418f2-bfd6-4b48-8822-dc698c719037,pop rock
2b5660cc-ca5b-39bc-9f28-63ed58f26987,adult alternative pop/rock
2b5660cc-ca5b-39bc-9f28-63ed58f26987,contemporary r&b
2b5660cc-ca5b-39bc-9f28-63ed58f26987,r b
2b5660cc-ca5b-39bc-9f28-63ed58f26987,alternative/indie rock
2b5660cc-ca5b-39bc-9f28-63ed58f26987,soul
2b5660cc-ca5b-39bc-9f28-63ed58f26987,r&b
2b5660cc-ca5b-39bc-9f28-63ed58f26987,rap hip-hop r b
016418f2-bfd6-4b48-8822-dc698c719037,pop/rock
016418f2-bfd6-4b48-8822-dc698c719037,adult alternative pop/rock
016418f2-bfd6-4b48-8822-dc698c719037,alternative/indie rock
016418f2-bfd6-4b48-8822-dc698c719037,post-grunge
016418f2-bfd6-4b48-8822-dc698c719037,alternative pop/rock
012c4c8d-2e2b-3cd7-b662-33470788a65a,rock
1790442d-b50d-396c-9fa9-569346ac732a,indie rock
0bc6b53b-cd8b-338b-bc96-b443135d2ff6,alternative metal
0bc6b53b-cd8b-338b-bc96-b443135d2ff6,rock
2b5660cc-ca5b-39bc-9f28-63ed58f26987,neo-soul
2b5660cc-ca5b-39bc-9f28-63ed58f26987,funk / soul
2b5660cc-ca5b-39bc-9f28-63ed58f26987,neo soul
0dcc5104-af27-3acf-9089-4b03fa4bc5b1,electronic
0dcc5104-af27-3acf-9089-4b03fa4bc5b1,rock
05ca59e2-8dbb-3f64-99d7-e4e4af877e16,indie
033f9980-0351-3227-814e-266cf6085a2c,rock
033f9980-0351-3227-814e-266cf6085a2c,soundtrack
0844cd42-e763-4c19-86cf-d7ecdf00a210,pop
0844cd42-e763-4c19-86cf-d7ecdf00a210,electronic
0271e8f7-a5a5-4557-8065-ce5170e225c7,pop/rock
0271e8f7-a5a5-4557-8065-ce5170e225c7,adult contemporary
0271e8f7-a5a5-4557-8065-ce5170e225c7,contemporary pop/rock
0271e8f7-a5a5-4557-8065-ce5170e225c7,pop
18ebc8af-3377-36ea-a8a2-013c221aadc7,soul and reggae
296d64a1-ac82-3112-833c-509d6b634484,other pop
05ca59e2-8dbb-3f64-99d7-e4e4af877e16,noise pop
033f9980-0351-3227-814e-266cf6085a2c,beat
494825fe-e4f7-30b8-84b9-b9ca916a02fb,downtempo
1b779277-0590-3231-afa8-571846cee942,music
00c4acfe-05dc-34b7-8c30-90066c57d792,heavy metal
00c4acfe-05dc-34b7-8c30-90066c57d792,rap-metal
00c4acfe-05dc-34b7-8c30-90066c57d792,pop/rock
15fed35f-ffdc-3708-a07d-d2895457a2a1,rap
15fed35f-ffdc-3708-a07d-d2895457a2a1,hardcore rap
15fed35f-ffdc-3708-a07d-d2895457a2a1,west coast rap
15fed35f-ffdc-3708-a07d-d2895457a2a1,gangsta rap
1e4ad735-5993-3141-a0ae-64e3ce0464d3,country
1e4ad735-5993-3141-a0ae-64e3ce0464d3,contemporary country
1e4ad735-5993-3141-a0ae-64e3ce0464d3,country-pop
1e4ad735-5993-3141-a0ae-64e3ce0464d3,adult contemporary
18fbca4c-898b-4694-b440-82fff8304e45,post-grunge
494825fe-e4f7-30b8-84b9-b9ca916a02fb,electronic
494825fe-e4f7-30b8-84b9-b9ca916a02fb,downbeat
18fbca4c-898b-4694-b440-82fff8304e45,art rock
00c7a011-4705-3737-8e25-8ba3c11e742b,am pop
00c7a011-4705-3737-8e25-8ba3c11e742b,general rock
00c7a011-4705-3737-8e25-8ba3c11e742b,rock
13d9c0ea-82cf-444e-b355-ac0245c54b1f,rap
13d9c0ea-82cf-444e-b355-ac0245c54b1f,west coast rap
13d9c0ea-82cf-444e-b355-ac0245c54b1f,adult contemporary
00c7a011-4705-3737-8e25-8ba3c11e742b,remark/catchy
1b779277-0590-3231-afa8-571846cee942,aomusic
1b779277-0590-3231-afa8-571846cee942,ethnic fusion
1b779277-0590-3231-afa8-571846cee942,world music
1b779277-0590-3231-afa8-571846cee942,worldbeat
00c4acfe-05dc-34b7-8c30-90066c57d792,speed metal
13d9c0ea-82cf-444e-b355-ac0245c54b1f,conscious hip hop
13d9c0ea-82cf-444e-b355-ac0245c54b1f,alternative rap
34ecfc84-102e-46a4-a5ec-5b37231f2022,r b pop
1b779277-0590-3231-afa8-571846cee942,richard gannaway
494825fe-e4f7-30b8-84b9-b9ca916a02fb,trip-hop
1b779277-0590-3231-afa8-571846cee942,ao
1b779277-0590-3231-afa8-571846cee942,jay oliver
1b779277-0590-3231-afa8-571846cee942,miriam stockley
13d9c0ea-82cf-444e-b355-ac0245c54b1f,pop rap
00c7a011-4705-3737-8e25-8ba3c11e742b,remark/well-known
01fbe566-738d-3084-a9a0-5c277d668f53,folk rock
0ce29c25-0da7-3e4e-bdaa-2a162b4b3dd2,latin
05ce3e77-8a85-327b-adf6-0314e762b76e,alternative
01fbe566-738d-3084-a9a0-5c277d668f53,rock
05ce3e77-8a85-327b-adf6-0314e762b76e,américain
037b73a1-1acf-4a7f-82bb-207607f5e659,punk rock
037b73a1-1acf-4a7f-82bb-207607f5e659,pop/rock
037b73a1-1acf-4a7f-82bb-207607f5e659,punk revival
037b73a1-1acf-4a7f-82bb-207607f5e659,punk-pop
037b73a1-1acf-4a7f-82bb-207607f5e659,alternative/indie rock
05ce3e77-8a85-327b-adf6-0314e762b76e,contemporary pop/rock
05bcdab8-7239-33ab-b4eb-83466e067598,christmas
00386b5d-8fb3-375e-a0cc-724164fc6e28,alternative rock
00386b5d-8fb3-375e-a0cc-724164fc6e28,rock
00386b5d-8fb3-375e-a0cc-724164fc6e28,pop
038138f0-94fa-3cfd-8052-79f42859a1e8,alternative rock
037b73a1-1acf-4a7f-82bb-207607f5e659,pop rock
038138f0-94fa-3cfd-8052-79f42859a1e8,brit rock
038138f0-94fa-3cfd-8052-79f42859a1e8,rock
038138f0-94fa-3cfd-8052-79f42859a1e8,alternative
038138f0-94fa-3cfd-8052-79f42859a1e8,pop/rock
01fbe566-738d-3084-a9a0-5c277d668f53,pop rock
01fbe566-738d-3084-a9a0-5c277d668f53,singer/songwriter
009e0c40-1f73-3e14-8464-f6c0c8ee70d8,album rock
009e0c40-1f73-3e14-8464-f6c0c8ee70d8,psychedelic rock
009e0c40-1f73-3e14-8464-f6c0c8ee70d8,art rock
009e0c40-1f73-3e14-8464-f6c0c8ee70d8,prog-rock
009e0c40-1f73-3e14-8464-f6c0c8ee70d8,rock
009e0c40-1f73-3e14-8464-f6c0c8ee70d8,pop/rock
0df2d96d-42cb-3c1a-8cdc-6b0b789b0a7f,rock
00386b5d-8fb3-375e-a0cc-724164fc6e28,electronica dance
01fbe566-738d-3084-a9a0-5c277d668f53,synthpop
009e0c40-1f73-3e14-8464-f6c0c8ee70d8,space rock
009e0c40-1f73-3e14-8464-f6c0c8ee70d8,rock blues
009e0c40-1f73-3e14-8464-f6c0c8ee70d8,psychedelic/garage
01fbe566-738d-3084-a9a0-5c277d668f53,rock and roll
00386b5d-8fb3-375e-a0cc-724164fc6e28,top 40
038138f0-94fa-3cfd-8052-79f42859a1e8,british indie rock/pop
038138f0-94fa-3cfd-8052-79f42859a1e8,alternative punk
01fbe566-738d-3084-a9a0-5c277d668f53,heartland rock
0ce29c25-0da7-3e4e-bdaa-2a162b4b3dd2,rock en espanol
009e0c40-1f73-3e14-8464-f6c0c8ee70d8,band
03b3fe6f-1591-3c09-bd6d-8212641725ef,pop
08da113d-bdb6-3c0c-b0fa-3cbe56045644,hard rock
01559f72-5621-4318-8b01-9060df68503f,rock
06124431-cc44-37fb-8aed-59ed0776b29b,punk
03b3fe6f-1591-3c09-bd6d-8212641725ef,hip-hop
03b3fe6f-1591-3c09-bd6d-8212641725ef,electronic
0231543b-46a0-327c-9341-1f97e2a96382,progressive rock
0231543b-46a0-327c-9341-1f97e2a96382,rock
03b3fe6f-1591-3c09-bd6d-8212641725ef,ballad
5c4367a1-d395-316e-be25-2fd3f165a444,blues
03b3fe6f-1591-3c09-bd6d-8212641725ef,hip hop
08da113d-bdb6-3c0c-b0fa-3cbe56045644,pop/rock
08da113d-bdb6-3c0c-b0fa-3cbe56045644,album rock
08da113d-bdb6-3c0c-b0fa-3cbe56045644,contemporary pop/rock
08da113d-bdb6-3c0c-b0fa-3cbe56045644,heavy metal
08da113d-bdb6-3c0c-b0fa-3cbe56045644,pop-metal
08da113d-bdb6-3c0c-b0fa-3cbe56045644,arena rock
05215441-db98-3217-8273-bb1a7178c142,heavy metal
05215441-db98-3217-8273-bb1a7178c142,hard rock
05215441-db98-3217-8273-bb1a7178c142,metal
05215441-db98-3217-8273-bb1a7178c142,pop/rock
05215441-db98-3217-8273-bb1a7178c142,alternative metal
03b3fe6f-1591-3c09-bd6d-8212641725ef,boy band
03b3fe6f-1591-3c09-bd6d-8212641725ef,r&b
03b3fe6f-1591-3c09-bd6d-8212641725ef,rnb swing
0231543b-46a0-327c-9341-1f97e2a96382,prog rock
05215441-db98-3217-8273-bb1a7178c142,prog rock
05215441-db98-3217-8273-bb1a7178c142,hardnheavy
03b3fe6f-1591-3c09-bd6d-8212641725ef,synth-pop
03b3fe6f-1591-3c09-bd6d-8212641725ef,synthpop_hip-hop_electronic
08da113d-bdb6-3c0c-b0fa-3cbe56045644,hair metal
03b3fe6f-1591-3c09-bd6d-8212641725ef,rnb/swing
05215441-db98-3217-8273-bb1a7178c142,progressive metal
05215441-db98-3217-8273-bb1a7178c142,acid
1143203d-c614-374f-8ebe-dec9a6510a6b,funk
0be27da9-8d6c-3647-bde0-27e834167aaa,genre
0be27da9-8d6c-3647-bde0-27e834167aaa,country
0be27da9-8d6c-3647-bde0-27e834167aaa,contemporary country
0c5142c3-2624-3508-9a2d-4eb537d05512,progressive rock
0c5142c3-2624-3508-9a2d-4eb537d05512,pop
001784f9-e4df-3f73-9f68-ce9db0a83416,alternative/indie rock
001784f9-e4df-3f73-9f68-ce9db0a83416,new wave/post-punk revival
001784f9-e4df-3f73-9f68-ce9db0a83416,pop/rock
012008f5-b7a8-3c6a-98f0-6db5c34c0572,heavy metal
1143203d-c614-374f-8ebe-dec9a6510a6b,p-funk
001784f9-e4df-3f73-9f68-ce9db0a83416,pop rock
001784f9-e4df-3f73-9f68-ce9db0a83416,alternative rock
001784f9-e4df-3f73-9f68-ce9db0a83416,alternative
001784f9-e4df-3f73-9f68-ce9db0a83416,indie rock
07c7f12b-642b-490a-97d6-0895625fd8e8,pop/rock
07c7f12b-642b-490a-97d6-0895625fd8e8,rock & roll
07c7f12b-642b-490a-97d6-0895625fd8e8,contemporary pop/rock
07c7f12b-642b-490a-97d6-0895625fd8e8,rock
07c7f12b-642b-490a-97d6-0895625fd8e8,hard rock
07c7f12b-642b-490a-97d6-0895625fd8e8,singer/songwriter
07c7f12b-642b-490a-97d6-0895625fd8e8,album rock
706edd5b-5df7-3579-8c1f-9596ff9e1235,christian
0c5142c3-2624-3508-9a2d-4eb537d05512,prog rock
001784f9-e4df-3f73-9f68-ce9db0a83416,electropop
